account_status,allocated_losses,amortisation_type,arrears_balance,borrower_identifier,collateral_currency,collateral_type,credit_impaired_obligor,cumulative_recoveries,current_interest_rate,current_interest_rate_index,current_interest_rate_index_tenor,current_interest_rate_margin,current_loan_to_value,current_principal_balance,current_valuation_amount,current_valuation_date,current_valuation_method,data_cut_off_date,date_of_repurchase,default_amount,default_date,deposit_amount,employment_status,exposure_currency_denomination,geographic_region_classification,geographic_region_obligor,interest_rate_cap,interest_rate_floor,interest_rate_reset_interval,interest_rate_type,litigation,loan_identifier,maturity_date,new_collateral_identifier,new_obligor_identifier,new_underlying_exposure_identifier,number_of_days_in_arrears,occupancy_type,original_collateral_identifier,original_loan_to_value,original_obligor_identifier,original_principal_balance,original_underlying_exposure_identifier,origination_channel,origination_date,originator_legal_entity_identifier,originator_name,payment_due,pool_addition_date,postcode,prepayment_fee,principal_grace_period_end_date,property_type,purchase_price,purpose,redemption_date,resident,scheduled_interest_payment_frequency,scheduled_principal_payment_frequency,total_credit_limit,underlying_exposure_identifier,unique_identifier,youngest_borrower_age,originator_establishment_country,customer_type,current_outstanding_balance,accrued_interest,geographic_region_collateral,collateral_geography,geographic_region_obligor_itl3,geographic_region_collateral_itl3,geographic_region_classification_source,source_portfolio_id,source_portfolio_type,source_portfolio_label,acquisition_date,seller_name,portfolio_cohort
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.855,SONIA,1M,0,55.338167985310406,327894.14,592528,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLI35,15,0,12,FXRL,N,SPV1-0005,2043-09-30,SPV1-0005-COLL-N,OBL-SPV1-0005,SPV1-0005-N,0,Owner Occupied,SPV1-0005-COLL-O,0.3606,OBO-SPV1-0005,182094.34,SPV1-0005,IFA,2019-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-09-30,SW1A 1AA,0,2026-11-30,RBGL,505000,PURC,,Y,Monthly,Quarterly,191199.06,SPV1-0005,SYN-SPV1-0005,66,GB,CNEO,327894.14,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.119,SONIA,1M,0,38.60045318763334,548018.74,1419721,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLL52,15,0,12,FXRL,N,SPV1-0006,2045-09-30,SPV1-0006-COLL-N,OBL-SPV1-0006,SPV1-0006-N,0,Owner Occupied,SPV1-0006-COLL-O,0.2822,OBO-SPV1-0006,341419.43,SPV1-0006,IFA,2019-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-09-30,CF10 1EP,0,2026-11-30,RHOS,1210000,EQRE,,Y,Monthly,Quarterly,358490.4,SPV1-0006,SYN-SPV1-0006,76,GB,CNEO,548018.74,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.044,SONIA,1M,0,58.01227494221064,253223.0,436499,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLD33,15,0,12,FXRL,N,SPV1-0007,2038-03-30,SPV1-0007-COLL-N,OBL-SPV1-0007,SPV1-0007-N,0,Owner Occupied,SPV1-0007-COLL-O,0.459,OBO-SPV1-0007,181312.53,SPV1-0007,IFA,2022-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2022-03-30,M1 1AE,0,2026-11-30,RHOS,395000,RMRT,,Y,Monthly,Quarterly,190378.16,SPV1-0007,SYN-SPV1-0007,66,GB,CNEO,253223.0,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.336,SONIA,1M,0,33.62148755774025,390278.9,1160802,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLG31,15,0,12,FXRL,N,SPV1-0008,2045-10-30,SPV1-0008-COLL-N,OBL-SPV1-0008,SPV1-0008-N,0,Owner Occupied,SPV1-0008-COLL-O,0.2684,OBO-SPV1-0008,279122.81,SPV1-0008,IFA,2021-10-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2021-10-30,B1 1AA,0,2026-11-30,RHOS,1040000,EQRE,,Y,Monthly,Quarterly,293078.95,SPV1-0008,SYN-SPV1-0008,89,GB,CNEO,390278.9,,TLG31,West Midlands,TLG31,TLG31,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.491,SONIA,1M,0,48.642253311946774,163759.01,336660,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLJ16,15,0,12,FXRL,N,SPV1-0009,2047-07-30,SPV1-0009-COLL-N,OBL-SPV1-0009,SPV1-0009-N,0,Owner Occupied,SPV1-0009-COLL-O,0.4702,OBO-SPV1-0009,155158.94,SPV1-0009,IFA,2025-07-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2025-07-30,RG1 2DP,0,2026-11-30,RHOS,330000,RMRT,,Y,Monthly,Quarterly,162916.89,SPV1-0009,SYN-SPV1-0009,67,GB,CNEO,163759.01,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.736,SONIA,1M,0,39.36795249073081,222339.96,564774,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLJ16,15,0,12,FXRL,N,SPV1-0010,2043-11-30,SPV1-0010-COLL-N,OBL-SPV1-0010,SPV1-0010-N,0,Owner Occupied,SPV1-0010-COLL-O,0.3104,OBO-SPV1-0010,153663.25,SPV1-0010,IFA,2020-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2020-11-30,RG1 2DP,0,2026-11-30,RFLT,495000,RMRT,,Y,Monthly,Quarterly,161346.41,SPV1-0010,SYN-SPV1-0010,65,GB,CNEO,222339.96,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.783,SONIA,1M,0,34.995876186846594,276398.48,789803,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLG31,15,0,12,FXRL,N,SPV1-0011,2036-01-30,SPV1-0011-COLL-N,OBL-SPV1-0011,SPV1-0011-N,0,Owner Occupied,SPV1-0011-COLL-O,0.2773,OBO-SPV1-0011,192693.76,SPV1-0011,IFA,2021-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2021-01-30,B1 1AA,0,2026-11-30,RBGL,695000,RMRT,,Y,Monthly,Quarterly,202328.45,SPV1-0011,SYN-SPV1-0011,86,GB,CNEO,276398.48,,TLG31,West Midlands,TLG31,TLG31,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.548,SONIA,1M,0,30.633923461044827,404089.94,1319093,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLI35,15,0,12,FXRL,N,SPV1-0012,2047-06-30,SPV1-0012-COLL-N,OBL-SPV1-0012,SPV1-0012-N,0,Owner Occupied,SPV1-0012-COLL-O,0.2563,OBO-SPV1-0012,315199.13,SPV1-0012,IFA,2023-06-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2023-06-30,SW1A 1AA,0,2026-11-30,RFLT,1230000,RENV,,Y,Monthly,Quarterly,330959.09,SPV1-0012,SYN-SPV1-0012,81,GB,CNEO,404089.94,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.539,SONIA,1M,0,33.350125748735785,223043.64,668794,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLK51,15,0,12,FXRL,N,SPV1-0013,2033-09-30,SPV1-0013-COLL-N,OBL-SPV1-0013,SPV1-0013-N,0,Owner Occupied,SPV1-0013-COLL-O,0.2533,OBO-SPV1-0013,144404.38,SPV1-0013,IFA,2019-09-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-09-30,BS1 5AH,0,2026-11-30,RHOS,570000,RMRT,,Y,Monthly,Quarterly,151624.6,SPV1-0013,SYN-SPV1-0013,76,GB,CNEO,223043.64,,TLK51,South West,TLK51,TLK51,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.214,SONIA,1M,0,38.119893709109206,473401.43,1241875,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLE42,15,0,12,FXRL,N,SPV1-0014,2035-05-30,SPV1-0014-COLL-N,OBL-SPV1-0014,SPV1-0014-N,0,Owner Occupied,SPV1-0014-COLL-O,0.2725,OBO-SPV1-0014,286138.38,SPV1-0014,IFA,2019-05-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-05-30,LS1 4AP,0,2026-11-30,RHOS,1050000,RMRT,,Y,Monthly,Quarterly,300445.3,SPV1-0014,SYN-SPV1-0014,74,GB,CNEO,473401.43,,TLE42,Yorkshire and The Humber,TLE42,TLE42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.678,SONIA,1M,0,27.519377072374528,278530.22,1012124,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLI35,15,0,12,FXRL,N,SPV1-0015,2041-04-30,SPV1-0015-COLL-N,OBL-SPV1-0015,SPV1-0015-N,0,Owner Occupied,SPV1-0015-COLL-O,0.2413,OBO-SPV1-0015,226828.08,SPV1-0015,IFA,2023-04-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2023-04-30,SW1A 1AA,0,2026-11-30,RBGL,940000,PURC,,Y,Monthly,Quarterly,238169.48,SPV1-0015,SYN-SPV1-0015,76,GB,CNEO,278530.22,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.753,SONIA,1M,0,33.87745713455391,116572.33,344100,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLH42,15,0,12,FXRL,N,SPV1-0016,2050-11-30,SPV1-0016-COLL-N,OBL-SPV1-0016,SPV1-0016-N,0,Owner Occupied,SPV1-0016-COLL-O,0.3315,OBO-SPV1-0016,112712.64,SPV1-0016,IFA,2025-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2025-11-30,CB2 1TN,0,2026-11-30,RBGL,340000,RMRT,,Y,Monthly,Quarterly,118348.27,SPV1-0016,SYN-SPV1-0016,63,GB,CNEO,116572.33,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.675,SONIA,1M,0,39.08358006406952,299518.97,766355,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLI35,15,0,12,FXRL,N,SPV1-0017,2042-06-30,SPV1-0017-COLL-N,OBL-SPV1-0017,SPV1-0017-N,0,Owner Occupied,SPV1-0017-COLL-O,0.3038,OBO-SPV1-0017,202013.52,SPV1-0017,IFA,2020-06-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2020-06-30,SW1A 1AA,0,2026-11-30,RHOS,665000,EQRE,,Y,Monthly,Quarterly,212114.2,SPV1-0017,SYN-SPV1-0017,76,GB,CNEO,299518.97,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,5.853,SONIA,1M,0,38.79916555658883,463110.72,1193610,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLI35,15,0,12,FXRL,N,SPV1-0018,2039-06-30,SPV1-0018-COLL-N,OBL-SPV1-0018,SPV1-0018-N,0,Owner Occupied,SPV1-0018-COLL-O,0.3632,OBO-SPV1-0018,414078.83,SPV1-0018,IFA,2024-06-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-06-30,SW1A 1AA,0,2026-11-30,RBGL,1140000,PURC,,Y,Monthly,Quarterly,434782.77,SPV1-0018,SYN-SPV1-0018,61,GB,CNEO,463110.72,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.046,SONIA,1M,0,44.92844385717812,371301.24,826428,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLG31,15,0,12,FXRL,N,SPV1-0019,2040-01-30,SPV1-0019-COLL-N,OBL-SPV1-0019,SPV1-0019-N,0,Owner Occupied,SPV1-0019-COLL-O,0.3147,OBO-SPV1-0019,223438.11,SPV1-0019,IFA,2020-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2020-01-30,B1 1AA,0,2026-11-30,RFLT,710000,RMRT,,Y,Monthly,Quarterly,234610.02,SPV1-0019,SYN-SPV1-0019,78,GB,CNEO,371301.24,,TLG31,West Midlands,TLG31,TLG31,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.642,SONIA,1M,0,30.516179747366134,235834.53,772818,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLD33,15,0,12,FXRL,N,SPV1-0020,2050-02-28,SPV1-0020-COLL-N,OBL-SPV1-0020,SPV1-0020-N,0,Owner Occupied,SPV1-0020-COLL-O,0.2859,OBO-SPV1-0020,214413.91,SPV1-0020,IFA,2025-02-28,213800ABCDE123456701N202501,ERE Funding Limited,0,2025-02-28,M1 1AE,0,2026-11-30,RHOS,750000,PURC,,Y,Monthly,Quarterly,225134.61,SPV1-0020,SYN-SPV1-0020,61,GB,CNEO,235834.53,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.344,SONIA,1M,0,21.897054028447684,142369.39,650176,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLJ16,15,0,12,FXRL,N,SPV1-0021,2051-01-30,SPV1-0021-COLL-N,OBL-SPV1-0021,SPV1-0021-N,0,Owner Occupied,SPV1-0021-COLL-O,0.2147,OBO-SPV1-0021,138477.51,SPV1-0021,IFA,2026-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2026-01-30,RG1 2DP,0,2026-11-30,RFLT,645000,EQRE,,Y,Monthly,Quarterly,145401.39,SPV1-0021,SYN-SPV1-0021,68,GB,CNEO,142369.39,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.693,SONIA,1M,0,70.41669135621001,919797.61,1306221,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLE42,15,0,12,FXRL,N,SPV1-0022,2037-03-30,SPV1-0022-COLL-N,OBL-SPV1-0022,SPV1-0022-N,0,Owner Occupied,SPV1-0022-COLL-O,0.4495,OBO-SPV1-0022,494427.75,SPV1-0022,IFA,2019-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-03-30,LS1 4AP,0,2026-11-30,RBGL,1100000,RENV,,Y,Monthly,Quarterly,519149.14,SPV1-0022,SYN-SPV1-0022,86,GB,CNEO,919797.61,,TLE42,Yorkshire and The Humber,TLE42,TLE42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.786,SONIA,1M,0,67.22895448802211,184631.55,274631,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLD33,15,0,12,FXRL,N,SPV1-0023,2034-11-30,SPV1-0023-COLL-N,OBL-SPV1-0023,SPV1-0023-N,0,Owner Occupied,SPV1-0023-COLL-O,0.4744,OBO-SPV1-0023,111486.89,SPV1-0023,IFA,2019-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-11-30,M1 1AE,0,2026-11-30,RBGL,235000,PURC,,Y,Monthly,Quarterly,117061.23,SPV1-0023,SYN-SPV1-0023,74,GB,CNEO,184631.55,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.428,SONIA,1M,0,57.263291196320395,304773.56,532232,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLL52,15,0,12,FXRL,N,SPV1-0024,2035-05-30,SPV1-0024-COLL-N,OBL-SPV1-0024,SPV1-0024-N,0,Owner Occupied,SPV1-0024-COLL-O,0.4033,OBO-SPV1-0024,181492.03,SPV1-0024,IFA,2019-05-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-05-30,CF10 1EP,0,2026-11-30,RBGL,450000,RMRT,,Y,Monthly,Quarterly,190566.63,SPV1-0024,SYN-SPV1-0024,77,GB,CNEO,304773.56,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.35,SONIA,1M,0,26.412686484915888,79085.13,299421,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLF14,15,0,12,FXRL,N,SPV1-0025,2042-01-30,SPV1-0025-COLL-N,OBL-SPV1-0025,SPV1-0025-N,0,Owner Occupied,SPV1-0025-COLL-O,0.2506,OBO-SPV1-0025,72681.1,SPV1-0025,IFA,2025-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2025-01-30,NG1 5FS,0,2026-11-30,RBGL,290000,PURC,,Y,Monthly,Quarterly,76315.16,SPV1-0025,SYN-SPV1-0025,72,GB,CNEO,79085.13,,TLF14,East Midlands,TLF14,TLF14,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,5.98,SONIA,1M,0,29.673102221809334,178868.57,602797,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLI35,15,0,12,FXRL,N,SPV1-0026,2045-01-30,SPV1-0026-COLL-N,OBL-SPV1-0026,SPV1-0026-N,0,Owner Occupied,SPV1-0026-COLL-O,0.273,OBO-SPV1-0026,155627.37,SPV1-0026,IFA,2024-01-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-01-30,SW1A 1AA,0,2026-11-30,RHOS,570000,EQRE,,Y,Monthly,Quarterly,163408.74,SPV1-0026,SYN-SPV1-0026,74,GB,CNEO,178868.57,,TLI35,London,TLI35,TLI35,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.481,SONIA,1M,0,24.269113400267926,189677.44,781559,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLL52,15,0,12,FXRL,N,SPV1-0027,2047-03-30,SPV1-0027-COLL-N,OBL-SPV1-0027,SPV1-0027-N,0,Owner Occupied,SPV1-0027-COLL-O,0.2288,OBO-SPV1-0027,173871.68,SPV1-0027,IFA,2025-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2025-03-30,CF10 1EP,0,2026-11-30,RHOS,760000,RMRT,,Y,Monthly,Quarterly,182565.26,SPV1-0027,SYN-SPV1-0027,68,GB,CNEO,189677.44,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.473,SONIA,1M,0,25.97431461095751,137064.64,527693,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLE42,15,0,12,FXRL,N,SPV1-0028,2045-07-30,SPV1-0028-COLL-N,OBL-SPV1-0028,SPV1-0028-N,0,Owner Occupied,SPV1-0028-COLL-O,0.2325,OBO-SPV1-0028,117408.6,SPV1-0028,IFA,2024-07-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-07-30,LS1 4AP,0,2026-11-30,RBGL,505000,RENV,,Y,Monthly,Quarterly,123279.03,SPV1-0028,SYN-SPV1-0028,66,GB,CNEO,137064.64,,TLE42,Yorkshire and The Humber,TLE42,TLE42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.092,SONIA,1M,0,34.73907236782871,162050.13,466478,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLJ16,15,0,12,FXRL,N,SPV1-0029,2040-11-30,SPV1-0029-COLL-N,OBL-SPV1-0029,SPV1-0029-N,0,Owner Occupied,SPV1-0029-COLL-O,0.3287,OBO-SPV1-0029,147932.62,SPV1-0029,IFA,2024-11-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-11-30,RG1 2DP,0,2026-11-30,RFLT,450000,RENV,,Y,Monthly,Quarterly,155329.25,SPV1-0029,SYN-SPV1-0029,74,GB,CNEO,162050.13,,TLJ16,South East,TLJ16,TLJ16,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.797,SONIA,1M,0,41.0544873329609,462983.77,1127730,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLD33,15,0,12,FXRL,N,SPV1-0030,2041-10-30,SPV1-0030-COLL-N,OBL-SPV1-0030,SPV1-0030-N,0,Owner Occupied,SPV1-0030-COLL-O,0.3483,OBO-SPV1-0030,369172.9,SPV1-0030,IFA,2023-10-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2023-10-30,M1 1AE,0,2026-11-30,RHOS,1060000,EQRE,,Y,Monthly,Quarterly,387631.55,SPV1-0030,SYN-SPV1-0030,78,GB,CNEO,462983.77,,TLD33,North West,TLD33,TLD33,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,7.29,SONIA,1M,0,33.72573303315266,150700.74,446842,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Employed,GBP,2021,TLH42,15,0,12,FXRL,N,SPV1-0031,2045-04-30,SPV1-0031-COLL-N,OBL-SPV1-0031,SPV1-0031-N,0,Owner Occupied,SPV1-0031-COLL-O,0.2902,OBO-SPV1-0031,120445.94,SPV1-0031,IFA,2023-04-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2023-04-30,CB2 1TN,0,2026-11-30,RFLT,415000,RENV,,Y,Monthly,Quarterly,126468.24,SPV1-0031,SYN-SPV1-0031,65,GB,CNEO,150700.74,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.626,SONIA,1M,0,42.24369436441564,196039.89,464069,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLH42,15,0,12,FXRL,N,SPV1-0032,2041-03-30,SPV1-0032-COLL-N,OBL-SPV1-0032,SPV1-0032-N,0,Owner Occupied,SPV1-0032-COLL-O,0.3067,OBO-SPV1-0032,125742.44,SPV1-0032,IFA,2021-03-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2021-03-30,CB2 1TN,0,2026-11-30,RBGL,410000,EQRE,,Y,Monthly,Quarterly,132029.56,SPV1-0032,SYN-SPV1-0032,67,GB,CNEO,196039.89,,TLH42,East of England,TLH42,TLH42,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,6.243,SONIA,1M,0,39.32513162285417,84851.05,215768,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Retired,GBP,2021,TLM13,15,0,12,FXRL,N,SPV1-0033,2038-12-30,SPV1-0033-COLL-N,OBL-SPV1-0033,SPV1-0033-N,0,Owner Occupied,SPV1-0033-COLL-O,0.3076,OBO-SPV1-0033,56902.73,SPV1-0033,IFA,2019-12-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2019-12-30,EH1 1YZ,0,2026-11-30,RHOS,185000,RMRT,,Y,Monthly,Quarterly,59747.87,SPV1-0033,SYN-SPV1-0033,70,GB,CNEO,84851.05,,TLM13,Scotland,TLM13,TLM13,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
Active,0,Interest roll-up,0,,GBP,residential property,N,0,8.896,SONIA,1M,0,32.86120248505517,369624.12,1124804,2026-05-31,Full survey,2026-05-31,2025-01-31,0,,0,Self employed,GBP,2021,TLL52,15,0,12,FXRL,N,SPV1-0034,2040-04-30,SPV1-0034-COLL-N,OBL-SPV1-0034,SPV1-0034-N,0,Owner Occupied,SPV1-0034-COLL-O,0.2872,OBO-SPV1-0034,307303.81,SPV1-0034,IFA,2024-04-30,213800ABCDE123456701N202501,ERE Funding Limited,0,2024-04-30,CF10 1EP,0,2026-11-30,RFLT,1070000,RENV,,Y,Monthly,Quarterly,322669.0,SPV1-0034,SYN-SPV1-0034,85,GB,CNEO,369624.12,,TLL52,Wales,TLL52,TLL52,configured_nuts_classification_year,spv1_sponsored,direct,SPV1 Sponsored Securitisation,,,spv1_sponsored
