1641,,,,,,,,,LEI,,,,365,E,SESI18,Repo Counterparty Legal Entity Identifier,"1) Could validate against a conclusive LEI reference list (GLEIF)

2) If there is no such availability, then at minimum the LEI format should be validated","xs:string
Pattern: [A-Z0-9]{18,18}[0-9]{2,2}
",or,<LEI>,[1..1],,LEIIdentifier,,"Legal Entity Identifier (as specified in the Global Legal Entity Foundation (GLEIF) database).

Where no Legal Entity Identifier is available, enter ND5.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/Coll/RpAgrmt/CtrPtyLEI/LEI,,,
1642,,,,,,,,,NoDataOption,,,,,P,SESI18,Repo Counterparty Legal Entity Identifier,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing LEI.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/Coll/RpAgrmt/CtrPtyLEI/NoDataOptn,,,
1643,,,,,,,,,,NoData,,,366,E,SESI18,Repo Counterparty Legal Entity Identifier,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/Coll/RpAgrmt/CtrPtyLEI/NoDataOptn/NoData,,,
1644,,,,,,,,,,,,,,C,SESI18,Repo Counterparty Legal Entity Identifier,,,,,,,ND5,NoData5,Not applicable.,,,,
1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,MaturityDate,,,,,,P,SESI19,Repo Maturity Date,,,,<MtrtyDt>,[1..1],ISODate2Choice,,,"If the collateral item forms part of a repurchase agreement ('repo'), provide the maturity date of the securitisation.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/Coll/RpAgrmt/MtrtyDt,,,
1649,,,,,,,,,Date,,,,367,E,SESI19,Repo Maturity Date,1) Must be greater than the Data Cut-off Date,"xs:date
",or,<Dt>,[1..1],,ISODate,,Date of the event.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/Coll/RpAgrmt/MtrtyDt/Dt,,,
1650,,,,,,,,,NoDataOption,,,,,P,SESI19,Repo Maturity Date,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing date.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/Coll/RpAgrmt/MtrtyDt/NoDataOptn,,,
1651,,,,,,,,,,NoData,,,368,E,SESI19,Repo Maturity Date,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/Coll/RpAgrmt/MtrtyDt/NoDataOptn/NoData,,,
1652,,,,,,,,,,,,,,C,SESI19,Repo Maturity Date,,,,,,,ND5,NoData5,Not applicable.,,,,
1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,,,,,,AdditionalInformation,,,,,,,,P,,,,,,<AddtlInf>,[0..n],SecuritisationAdditionalInformation1,,,Any other information section.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/AddtlInf,,,
1659,,,,,,,LineNumber,,,,,,369,E,SESO2,Any Other Information Line Number,NONE (positive value controlled by XSD),"xs:decimal
fractionDigits: 0
minInclusive: 0
totalDigits: 4",,<LineNb>,[1..1],,Max4PositiveNumber,,Enter the line number of the other information,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/AddtlInf/LineNb,,,
1660,,,,,,,InformationValue,,,,,,370,E,SESO3,Any Other Information,NONE (free text),"xs:string
maxLength: 1000
minLength: 1
",,<InfVal>,[1..1],,Max1000Text,,"The other information, line by line.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/AddtlInf/InfVal,,,
1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,,,,,InvestorReport,,,,,,,,,P,,,,,,<InvstrRpt>,[0..1],SecuritisationDetails2,,,Investor report.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt,,,
1664,,,,,,SecuritisationName,,,,,,,372,E,IVSS3,Securitisation Name,NONE (free text),"xs:string
maxLength: 100
minLength: 1
",,<ScrtstnNm>,[1..1],,Max100Text,,Name of the securitisation.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/ScrtstnNm,,,
1665,,,,,,ReportingEntity,,,,,,,,P,,,,,,<RptgNtty>,[1..1],EntityNameAndContactDetails1,,,Information about reporting entity and it's contact details.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RptgNtty,,,
1666,,,,,,,Name,,,,,,373,E,IVSS4,Reporting Entity Name,NONE (free text),"xs:string
maxLength: 100
minLength: 1
",,<Nm>,[1..1],,Max100Text,,The full legal name of the entity designated as per Article 7(2) of Regulation (EU) 2017/2402; that name must match the name entered in for that entity in field SESP3 in the counterparty information section. The name entered must match the name associated with the LEI in the Global Legal Entity Foundation (GLEIF) database.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RptgNtty/Nm,,,
1667,,,,,,,ContactPerson,,,,,,374,E,IVSS5,Reporting Entity Contact Person,NONE (free text),"xs:string
maxLength: 256
minLength: 1
",,<CtctPrsn>,[1..n],,Max256Text,,First and Last name of the contact person(s) responsible for preparing this securitisation comprehensive report and to whom questions on this comprehensive report must be addressed.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RptgNtty/CtctPrsn,,,
1668,,,,,,,ContactTelephone,,,,,,375,E,IVSS6,Reporting Entity Contact Telephone,NONE (free text),"xs:string
Pattern: \+[0-9]{1,3}-[0-9()+\-]{1,30}
",,<CtctTel>,[1..n],,PhoneNumber,,Direct telephone number(s) of the contact person(s) responsible for preparing this securitisation comprehensive report and to whom questions on this comprehensive report must be addressed.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RptgNtty/CtctTel,,,
1669,,,,,,,ContactEmail,,,,,,376,E,IVSS7,Reporting Entity Contact Emails,NONE (free text),"xs:string
maxLength: 256
minLength: 1
",,<CtctEmail>,[1..n],,Max256Text,,Direct email address(es) of the contact person(s) responsible for preparing this securitisation comprehensive report and to whom questions on this comprehensive report must be addressed.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RptgNtty/CtctEmail,,,
1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,,,,,,RiskRetention,,,,,,,,P,,,,,,<RskRtntn>,[1..1],RiskRetention1,,,Information about risk retention.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RskRtntn,,,
1672,,,,,,,Method,,,,,,377,E,IVSS8,Risk Retention Method,"NONE (this is an enumeration, controlled as XSD level)",enumeration,,<Mtd>,[1..1],,RiskRetentionMethod1Code,,"Method for complying with risk retention requirements in the EU (e.g. Article 6 of Regulation (EU) 2017/2402, or until entry into force, Article 405 of Regulation (EU) 575/2013).",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RskRtntn/Mtd,,,
1673,,,,,,,,,,,,,,C,IVSS8,Risk Retention Method,,,,,,,FLEX,FirstLossExposureInEachAsset,"Risk retention method is first loss exposure in each asset, that is Article 6(3)(e).",,,,
1674,,,,,,,,,,,,,,C,IVSS8,Risk Retention Method,,,,,,,FLTR,FirstLossTranche,"Risk retention method is First loss tranche, that is Article 6(3)(d).",,,,
1675,,,,,,,,,,,,,,C,IVSS8,Risk Retention Method,,,,,,,NCOM,NoComplianceWithRiskRetentionRequirements,No compliance with risk retention requirements.,,,,
1676,,,,,,,,,,,,,,C,IVSS8,Risk Retention Method,,,,,,,OTHR,Other,Any other risk retention method used.,,,,
1677,,,,,,,,,,,,,,C,IVSS8,Risk Retention Method,,,,,,,RSEX,RandomlySelectedExposuresKeptOnBalanceSheet,"Risk retention method is randomly-selected exposures kept on balance sheet, that is Article 6(3)(c).",,,,
1678,,,,,,,,,,,,,,C,IVSS8,Risk Retention Method,,,,,,,SLLS,SellerShare,"Risk retention method is seller's share, that is Article 6(3)(b).",,,,
1679,,,,,,,,,,,,,,C,IVSS8,Risk Retention Method,,,,,,,VSLC,VerticalSlice,"Risk retention method is vertical slice, that is Article 6(3)(a).",,,,
1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,,,,,,,Holder,,,,,,378,E,IVSS9,Risk Retention Holder,"NONE (this is an enumeration, controlled as XSD level)",enumeration,,<Hldr>,[1..1],,RiskRetentionHolder2Code,,"Entity which is retaining the material net economic interest, as specified in Article 6 of Regulation (EU) 2017/2402, or until its entry into force, Article 405 of Regulation (EU) 575/2013).",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/RskRtntn/Hldr,,,
1682,,,,,,,,,,,,,,C,IVSS9,Risk Retention Holder,,,,,,,NCOM,NoComplianceWithRiskRetentionRequirement,No Compliance with Risk Retention Requirement.,,,,
1683,,,,,,,,,,,,,,C,IVSS9,Risk Retention Holder,,,,,,,OLND,OriginalLender,Risk retention holder is original lender.,,,,
1684,,,,,,,,,,,,,,C,IVSS9,Risk Retention Holder,,,,,,,ORIG,Originator,Risk retention holder is originator.,,,,
1685,,,,,,,,,,,,,,C,IVSS9,Risk Retention Holder,,,,,,,OTHR,Other,Any other type of risk retention holder.,,,,
1686,,,,,,,,,,,,,,C,IVSS9,Risk Retention Holder,,,,,,,SELL,Seller,Risk retention holder is seller.,,,,
1687,,,,,,,,,,,,,,C,IVSS9,Risk Retention Holder,,,,,,,SPON,Sponsor,Risk retention holder is sponsor.,,,,
1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,,,,,,UnderlyingExposureDetails,,,,,,,,P,,,,,,<UndrlygXpsrDtls>,[1..1],UnderlyingExposureDetails10,,,Underlying exposures description.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls,,,
1691,,,,,,,UnderlyingExposureType,,,,,,379,E,IVSS10,Underlying Exposure Type,"NONE (this is an enumeration, controlled as XSD level)",enumeration,,<UndrlygXpsrTp>,[1..1],,UnderlyingExposureType2Code,,"Type of underlying exposures of the securitisation. If multiple types from the list below are present, enter 'Mixed' (with the exception of securitisations whose underlying exposures consist exclusively of a combination of consumer loans and automobile loans or leases--for these securitisations the value corresponding to 'Consumer loans' must be entered).",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls/UndrlygXpsrTp,,,
1692,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,ALOL,AutomobileLoansOrLeases,Underlying exposure type is automobile loans or leases.,,,,
1693,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,CONL,ConsumerLoans,Underlying exposure type is consumer loans.,,,,
1694,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,CMRT,CommercialMortgages,Underlying exposure type is commercial mortgages.,,,,
1695,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,CCRR,CreditCardReceivables,Underlying exposure type is credit-card receivables.,,,,
1696,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,LEAS,Lease,Underlying exposure type is lease.,,,,
1697,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,RMRT,ResidentialMortgages,Underlying exposure type is residential mortgages.,,,,
1698,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,MIXD,Mixed,Underlying exposure type is mixed.,,,,
1699,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,SMEL,SmallAndMediumEnterpriseLoans,Underlying exposure type is small and medium enterprise loans.,,,,
1700,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,NSML,NonSmallAndMediumEnterpriseCorporateLoans,Underlying exposure type is non small and medium enterprise corporate loans.,,,,
1701,,,,,,,,,,,,,,C,IVSS10,Underlying Exposure Type,,,,,,,OTHR,Other,Any other type of underlying exposure.,,,,
1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,,,,,,,TrueSaleRiskTransferMethod,,,,,,380,E,IVSS11,Risk Transfer Method,"NONE (this is an enumeration, controlled as XSD level)","xs:boolean
",,<TrueSaleRskTrfMtd>,[1..1],,YesNoIndicator,,"In accordance with Article 242(103) and (114) of Regulation (EU) No 575/2013, the securitisation risk transfer method is 'traditional' (i.e. 'true sale').",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls/TrueSaleRskTrfMtd,,,
1704,,,,,,,RevolvingOrRampUpPeriodEndDate,,,,,,,P,IVSS13,Revolving/ Ramp-Up Period End-Date,,,,<RvlvgOrRampUpPrdEndDt>,[1..1],ISODate2Choice,,,Date at which the securitisation’s revolving or ramp-up period is scheduled to cease. Enter the securitisation maturity date if there is a revolving period with no scheduled end date.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls/RvlvgOrRampUpPrdEndDt,,,
1705,,,,,,,,Date,,,,,381,E,IVSS13,Revolving/ Ramp-Up Period End-Date,NONE,"xs:date
",or,<Dt>,[1..1],,ISODate,,Date of the event.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls/RvlvgOrRampUpPrdEndDt/Dt,,,
1706,,,,,,,,NoDataOption,,,,,,P,IVSS13,Revolving/ Ramp-Up Period End-Date,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing date.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls/RvlvgOrRampUpPrdEndDt/NoDataOptn,,,
1707,,,,,,,,,NoData,,,,382,E,IVSS13,Revolving/ Ramp-Up Period End-Date,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls/RvlvgOrRampUpPrdEndDt/NoDataOptn/NoData,,,
1708,,,,,,,,,,,,,,C,IVSS13,Revolving/ Ramp-Up Period End-Date,,,,,,,ND5,NoData5,Not applicable.,,,,
1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,,,,,,,CurrentOverCollateralisation,,,,,,383,E,IVSS21,Current Overcollateralisation,NONE (but SRs must ensure that value is within reason),"xs:decimal
fractionDigits: 10
totalDigits: 11",,<CurOverCollstn>,[1..1],,PercentageRate,,"Current overcollateralisation of the securitisation, calculated as the ratio of (the sum of the outstanding principal balance of all underlying exposures, excluding underlying exposures classified as defaulted, as at the data cut-off date) to (the sum of the outstanding principal balance of all tranches/bonds as at the data cut-off date).",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/UndrlygXpsrDtls/CurOverCollstn,,,
1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,,,,,,PaymentAndCollection,,,,,,,,P,,,,,,<PmtAndColltn>,[1..1],PaymentAndCollectionData1,,,Payment and collection information.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn,,,
1715,,,,,,,PeriodPrincipalRecoveries,,,,,,,P,IVSS14,Principal Recoveries In The Period,,,,<PrdPrncplRcvrs>,[1..1],Monetary2Choice,,,Gross principal recoveries received during the period.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplRcvrs,,,
1716,,,,,,,,Value,,,,,,P,IVSS14,Principal Recoveries In The Period,,,or,<Val>,[1..1],AmountAndDirection53,,,"Value and currency of amount.
Include the currency in which the amount is denominated, using {CURRENCYCODE_3} format.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplRcvrs/Val,,,
1717,,,,,,,,,Amount,,,,384,E,IVSS14,Principal Recoveries In The Period,"The currency field must contain a valid ISO currency code
","xs:decimal
fractionDigits: 5
minInclusive: 0
totalDigits: 18",,<Amt>,[1..1],,ActiveOrHistoricCurrencyAndAmount,,"Amount of money that results in an increase (positively signed) or decrease (negatively signed), with specification of the currency.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplRcvrs/Val/Amt,,,
1718,,,,,,,,,,Xml Attribute Currency,,,385,E,IVSS14,Principal Recoveries In The Period,1) The currency field must contain a valid ISO currency code,"xs:string
Pattern: [A-Z]{3,3}",,<Ccy>,[1..1],,ActiveOrHistoricCurrencyCode,,Medium of exchange of currency.,,,,
1719,,,,,,,,,,,Algorithm: ActiveOrHistoricCurrency,,,,,,,,,,,,,,"The Currency Code must be registered, or have already been registered. Valid active or historic currency codes are registered with the ISO 4217 Maintenance Agency, consist of three (3) contiguous letters, and may be or not be withdrawn on the day the message containing the Currency is exchanged.",,,,
1720,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
1721,,,,,,,,,Sign,,,,386,E,IVSS14,Principal Recoveries In The Period,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplRcvrs/Val/Sgn,,,
1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,,,,,,,,NoDataOption,,,,,,P,IVSS14,Principal Recoveries In The Period,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing data for amount and currency.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplRcvrs/NoDataOptn,,,
1724,,,,,,,,,NoData,,,,387,E,IVSS14,Principal Recoveries In The Period,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplRcvrs/NoDataOptn/NoData,,,
1725,,,,,,,,,,,,,,C,IVSS14,Principal Recoveries In The Period,,,,,,,ND5,NoData5,Not applicable.,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,,,,,,,PeriodInterestRecoveries,,,,,,,P,IVSS15,Interest Recoveries In The Period,,,,<PrdIntrstRcvrs>,[1..1],Monetary2Choice,,,Gross interest recoveries received during the period.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdIntrstRcvrs,,,
1730,,,,,,,,Value,,,,,,P,IVSS15,Interest Recoveries In The Period,,,or,<Val>,[1..1],AmountAndDirection53,,,"Value and currency of amount.
Include the currency in which the amount is denominated, using {CURRENCYCODE_3} format.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdIntrstRcvrs/Val,,,
1731,,,,,,,,,Amount,,,,388,E,IVSS15,Interest Recoveries In The Period,"The currency field must contain a valid ISO currency code
","xs:decimal
fractionDigits: 5
minInclusive: 0
totalDigits: 18",,<Amt>,[1..1],,ActiveOrHistoricCurrencyAndAmount,,"Amount of money that results in an increase (positively signed) or decrease (negatively signed), with specification of the currency.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdIntrstRcvrs/Val/Amt,,,
1732,,,,,,,,,,Xml Attribute Currency,,,389,E,IVSS15,Interest Recoveries In The Period,1) The currency field must contain a valid ISO currency code,"xs:string
Pattern: [A-Z]{3,3}",,<Ccy>,[1..1],,ActiveOrHistoricCurrencyCode,,Medium of exchange of currency.,,,,
1733,,,,,,,,,,,Algorithm: ActiveOrHistoricCurrency,,,,,,,,,,,,,,"The Currency Code must be registered, or have already been registered. Valid active or historic currency codes are registered with the ISO 4217 Maintenance Agency, consist of three (3) contiguous letters, and may be or not be withdrawn on the day the message containing the Currency is exchanged.",,,,
1734,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
1735,,,,,,,,,Sign,,,,390,E,IVSS15,Interest Recoveries In The Period,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdIntrstRcvrs/Val/Sgn,,,
1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,,,,,,,,NoDataOption,,,,,,P,IVSS15,Interest Recoveries In The Period,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing data for amount and currency.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdIntrstRcvrs/NoDataOptn,,,
1738,,,,,,,,,NoData,,,,391,E,IVSS15,Interest Recoveries In The Period,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdIntrstRcvrs/NoDataOptn/NoData,,,
1739,,,,,,,,,,,,,,C,IVSS15,Interest Recoveries In The Period,,,,,,,ND5,NoData5,Not applicable.,,,,
1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,,,,,,,PeriodPrincipalCollection,,,,,,,P,IVSS16,Principal Collections In The Period,,,,<PrdPrncplColltn>,[1..1],Monetary2Choice,,,Collections treated as principal in the period.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplColltn,,,
1744,,,,,,,,Value,,,,,,P,IVSS16,Principal Collections In The Period,,,or,<Val>,[1..1],AmountAndDirection53,,,"Value and currency of amount.
Include the currency in which the amount is denominated, using {CURRENCYCODE_3} format.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplColltn/Val,,,
1745,,,,,,,,,Amount,,,,392,E,IVSS16,Principal Collections In The Period,"The currency field must contain a valid ISO currency code
","xs:decimal
fractionDigits: 5
minInclusive: 0
totalDigits: 18",,<Amt>,[1..1],,ActiveOrHistoricCurrencyAndAmount,,"Amount of money that results in an increase (positively signed) or decrease (negatively signed), with specification of the currency.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplColltn/Val/Amt,,,
1746,,,,,,,,,,Xml Attribute Currency,,,393,E,IVSS16,Principal Collections In The Period,1) The currency field must contain a valid ISO currency code,"xs:string
Pattern: [A-Z]{3,3}",,<Ccy>,[1..1],,ActiveOrHistoricCurrencyCode,,Medium of exchange of currency.,,,,
1747,,,,,,,,,,,Algorithm: ActiveOrHistoricCurrency,,,,,,,,,,,,,,"The Currency Code must be registered, or have already been registered. Valid active or historic currency codes are registered with the ISO 4217 Maintenance Agency, consist of three (3) contiguous letters, and may be or not be withdrawn on the day the message containing the Currency is exchanged.",,,,
1748,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
1749,,,,,,,,,Sign,,,,394,E,IVSS16,Principal Collections In The Period,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InvstrRpt/PmtAndColltn/PrdPrncplColltn/Val/Sgn,,,
1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
